numero_de_cliente,Predicted
34279379,0
130689205,0
58818166,0
129312237,0
102471069,0
127303457,0
59469649,0
74281250,0
123131368,0
156911016,0
56824180,0
130688218,0
136645718,0
64592170,0
32653994,0
58169565,0
112804407,0
119533582,0
43788417,0
161827293,0
131591889,0
158173802,0
184827418,0
73620677,0
84468941,0
135135166,0
79477162,0
85295550,0
103206611,0
64202193,0
39673809,0
58338760,0
211659318,0
93367583,0
131922609,0
131292494,0
98415797,0
119510921,0
183674885,0
145513587,0
102768904,0
36582599,0
189392830,0
94169331,0
78471666,0
77159601,0
41598322,0
94823468,0
149177540,0
42467272,0
68510739,0
113160117,0
90295876,0
90191545,0
137558923,0
153151990,0
143619936,0
112827363,0
126004834,0
80807417,0
75782110,0
160772864,0
41559772,0
145305812,0
113303582,0
139948621,0
57802278,0
144104356,0
122721454,0
42010773,0
137004281,0
213154968,0
140487205,0
185635452,0
85877097,0
83022136,0
43223570,0
76723878,0
146545415,0
35643191,0
31986463,0
34910550,0
33342586,0
56174879,0
135587667,0
42220196,0
83616819,0
158169992,0
128419018,0
36122074,0
86754011,0
43440790,0
96999006,0
175966932,0
109410082,0
38488676,0
78623698,0
135804048,0
38872259,0
138320353,0
122137341,0
71486671,0
132514638,0
75243023,0
211580697,0
101034677,0
86916100,0
78520166,0
133802996,0
98999239,0
149746700,0
162100355,0
41951249,0
34141392,0
82300846,0
203992728,0
64212270,0
63244081,0
116299707,0
64524524,0
177990743,0
73769876,0
129927508,0
78843168,0
92966512,0
149527032,0
42514133,0
140982353,0
141017607,0
124193959,0
41543655,0
80897161,0
121513592,0
140969217,0
32475966,0
69268113,0
115242298,0
62180710,0
124265030,0
200127762,0
97324851,0
94710758,0
61356490,0
105774268,0
149611338,0
35133100,0
85919013,0
90841202,0
41391140,0
130535940,0
79631542,0
60194255,0
177138848,0
109205002,0
119606479,0
101207049,0
117281901,0
116409092,0
161861728,0
43364705,0
102228603,0
38699748,0
179416654,0
118203347,0
87387817,0
73651115,0
89246619,0
130377622,0
77533807,0
167134208,0
139544638,0
83523956,0
33362078,0
60250877,0
160866457,0
99285586,0
69723141,0
34422143,0
94659919,0
87336456,0
83425823,0
175540920,0
159412181,0
194395209,0
123733167,0
171633366,0
42737738,0
59261992,0
160123453,0
62238902,0
116153568,0
82712625,0
42691183,0
61620117,0
106612740,0
166561969,0
152867291,0
99603791,0
42286490,0
162591091,0
109148893,0
36189483,0
84281695,0
60406165,0
99417266,0
92733264,0
69105156,0
77496678,0
141760315,0
35628485,0
162383613,0
40099425,0
101388739,0
59924371,0
108720907,0
94071415,0
113374584,0
66539542,0
77386563,0
34603408,0
96301935,0
139309001,0
101416255,0
45180683,0
174935963,0
88378489,0
38418444,0
84262509,0
130889676,0
35459912,0
139211707,0
115566257,0
140070885,0
77379289,0
33437147,0
57808653,0
32720663,0
58747756,0
133645813,0
77810492,0
41634248,0
42361322,0
67058150,0
31391148,0
76015043,0
33128564,0
114731200,0
85448884,0
194471995,0
65348370,0
175927009,0
139860051,0
90706304,0
181073376,0
86862064,0
63454778,0
40387746,0
74749286,0
44866563,0
93989319,0
133052837,0
39698502,0
57126072,0
119857532,0
127996422,0
206445098,0
34044887,0
58380597,0
63756630,0
34613603,0
58419039,0
31456021,0
143319436,0
70706578,0
133973444,0
86959842,0
122293972,0
37814622,0
67357041,0
133790462,0
93105703,0
124959091,0
92176895,0
104086289,0
145101452,0
194494636,0
140826887,0
62728582,0
133358814,0
78980494,0
41640169,0
173460703,0
34479327,0
112927500,0
156828841,0
180459161,0
62102277,0
76200779,0
146632238,0
112371013,0
74546890,0
82368630,0
88604335,0
77599509,0
111951179,0
70227359,0
151323191,0
31749148,0
194129243,0
57996660,0
194927230,0
150251905,0
161040310,0
130553843,0
152216104,0
38650489,0
90646919,0
179783952,0
107150693,0
59089462,0
118606263,0
133393052,0
75109457,0
79387585,0
40183899,0
154948040,0
137411461,0
104177958,0
56048489,0
143637040,0
75495892,0
137095368,0
86688684,0
159961316,0
76802144,0
140623544,0
92565175,0
36628345,0
122594146,0
86949429,0
154825776,0
151586384,0
194974535,0
85867138,0
88846160,0
163147816,0
74611605,0
61335152,0
155438125,0
45192546,0
57178992,0
175532175,0
126887177,0
96055758,0
31281132,0
111978183,0
133106054,0
175343133,0
120277819,0
39602432,0
56777438,0
34348871,0
135731961,0
81266442,0
91255222,0
61545532,0
114135086,0
80601576,0
43083638,0
170493298,0
134982177,0
142372605,0
35800256,0
105797353,0
114403184,0
37552100,0
103791484,0
59729614,0
144612542,0
55934761,0
160957573,0
117777828,0
125958329,0
67244597,0
159838409,0
83618231,0
87588940,0
208580584,0
139844950,0
180959234,0
144715077,0
173364751,0
102601654,0
145007355,0
36673913,0
65750734,0
140104274,0
124388272,0
127570213,0
67963726,0
185399243,0
150876691,0
114257686,0
76191472,0
154341711,0
110335575,0
33488508,0
89198742,0
37255114,0
41937017,0
40002032,0
135004068,0
69313454,0
214687856,0
82433296,0
40050413,0
78552686,0
78785007,0
160348204,0
114582495,0
33936341,0
83208928,0
177142974,0
60011934,0
34467593,0
60930508,0
161568867,0
175720014,0
148050342,0
91396012,0
212378891,0
156172740,0
166576201,0
102875506,0
34321384,0
83499855,0
175871167,0
206149316,0
78843671,0
102501152,0
144936284,0
122377261,0
93485002,0
118426597,0
83867369,0
40567847,0
162275126,0
161080924,0
75851494,0
86807346,0
84842792,0
64873168,0
34198182,0
208469729,0
119707514,0
35342790,0
147696043,0
140273558,0
57653622,0
104551009,0
31473599,0
133399990,0
81186646,0
127683595,0
92202783,0
112966436,0
150229106,0
36067317,0
129320340,0
113711463,0
92270784,0
63299775,0
43306356,0
87581054,0
129571107,0
193532172,0
105677151,0
37947970,0
125201774,0
79271193,0
139894476,0
166503452,0
118006714,0
66703575,0
108883578,0
88848420,0
146500232,0
83518034,0
74895781,0
156154619,0
81009832,0
110854528,0
60667167,0
44867540,0
93961832,0
88037306,0
171888406,0
117039957,0
82836331,0
60616595,0
44638397,0
106917938,0
111072311,0
103298813,0
145368060,0
66540460,0
115201349,0
81367803,0
174066431,0
32198511,0
184700416,0
104127061,0
165382314,0
92711709,0
150652838,0
81858658,0
94484309,0
37626616,0
177249348,0
116385958,0
115801539,0
142486639,0
117245788,0
97339310,0
77335300,0
121735925,0
104963213,0
144660419,0
91626319,0
125548780,0
155937498,0
160960179,0
71860078,0
151792965,0
164868887,0
66064942,0
165728076,0
175161947,0
56314149,0
130310035,0
94055554,0
61994056,0
86033757,0
107358073,0
162218129,0
154248809,0
42821818,0
124794920,0
68106371,0
90903962,0
143779054,0
90976405,0
84251405,0
64925546,0
86999488,0
142807973,0
83373691,0
97809330,0
146479762,0
157517858,0
33977389,0
74629449,0
127841518,0
83456142,0
70581431,0
76089065,0
119868832,0
82299474,0
85088831,0
150894683,0
129165052,0
122928331,0
94384745,0
31711022,0
157082115,0
96267895,0
194149200,0
105971808,0
63326818,0
211534300,0
144709441,0
152308810,0
83106255,0
67126734,0
152143306,0
151468018,0
95156844,0
38302358,0
151778496,0
196062709,0
86042383,0
104690358,0
147133031,0
43316689,0
105564450,0
70099439,0
38994395,0
71903169,0
89199324,0
156720710,0
68052345,0
107026099,0
35147440,0
64845425,0
69928507,0
57844628,0
69662462,0
59881813,0
78290678,0
95940431,0
55785217,0
123119584,0
85105333,0
67054469,0
151342852,0
116549408,0
63563462,0
114699627,0
138858562,0
42488965,0
121622306,0
80194307,0
115933930,0
77309205,0
38571552,0
59704673,0
144771669,0
123591203,0
67724674,0
43322621,0
163814922,0
71775949,0
128757852,0
166692178,0
152930338,0
84341594,0
77665912,0
94689883,0
55791218,0
118022002,0
142599478,0
33060503,0
112108619,0
180624990,0
148030504,0
132375831,0
37103695,0
57681128,0
39782414,0
156756537,0
56501642,0
107182098,0
59697607,0
152294765,0
162600438,0
99764429,0
80053182,0
93587922,0
195624400,0
149312141,0
73876645,0
82514483,0
65458830,0
45626009,0
130488319,0
142385377,0
58866418,0
72422448,0
133489370,0
43970521,0
74525068,0
59437918,0
34821211,0
125789993,0
145047752,0
116824642,0
145896034,0
86809409,0
126877653,0
151163590,0
89089031,0
34178650,0
140372599,0
42700471,0
101369000,0
107831715,0
95956381,0
135731161,0
84300506,0
107121883,0
115213182,0
111818808,0
156151579,0
175320492,0
154996401,0
148175192,0
36930621,0
75784894,0
84714546,0
205619802,0
94578919,0
149452576,0
84126871,0
89441702,0
89536154,0
147071178,0
120425389,0
152188795,0
64064838,0
176605199,0
166743787,0
163897166,0
78655853,0
89512881,0
92585990,0
58761731,0
134941869,0
31289906,0
35135617,0
196208799,0
62367828,0
96297859,0
97690766,0
160638469,0
38168655,0
60132600,0
33717207,0
94439195,0
38848424,0
128401253,0
160163662,0
67296541,0
41166172,0
80810990,0
205922680,0
150129404,0
41498096,0
88132104,0
135038670,0
96095216,0
124871241,0
115569169,0
36425939,0
174927564,0
105947104,0
120227741,0
76993338,0
94615980,0
117192995,0
140689522,0
35257733,0
159811209,0
150767098,0
32639327,0
134497293,0
80655277,0
159522878,0
78053817,0
138552052,0
139455456,0
91365248,0
66701473,0
60744634,0
73377677,0
104293265,0
34422163,0
42622649,0
69944417,0
61145636,0
96383419,0
116985625,0
104420326,0
101372760,0
56300213,0
84842466,0
157449492,0
154950705,0
150295845,0
34050108,0
80177223,0
73553120,0
150829632,0
94139949,0
80491589,0
136499619,0
173733391,0
129002618,0
64084231,0
109529406,0
120665457,0
33875071,0
37354649,0
193287425,0
115299749,0
157024615,0
108891957,0
93702459,0
124509017,0
59869368,0
77820884,0
65366767,0
44544557,0
127966882,0
84153992,0
36114928,0
127953726,0
40794502,0
150682457,0
71729118,0
118397610,0
88574746,0
117272100,0
86791516,0
59128289,0
209820512,0
40224710,0
152952120,0
87174506,0
156062783,0
136723076,0
110454740,0
120691661,0
181374369,0
140833826,0
56922018,0
98768418,0
96005186,0
148408470,0
147449530,0
72083466,0
88370021,0
45527372,0
148573115,0
166213137,0
62131935,0
75386310,0
97236527,0
63119626,0
32027106,0
178876175,0
144294168,0
64318842,0
75309495,0
132325082,0
75175564,0
178357626,0
130942370,0
63520509,0
38660674,0
68879961,0
83658765,0
77788354,0
140366628,0
160779644,0
44514247,0
86156594,0
64800163,0
194411475,0
82984553,0
80650283,0
125731525,0
94666719,0
168583639,0
60970263,0
34480295,0
72325963,0
40370445,0
84015561,0
120284619,0
135175976,0
76145726,0
76962910,0
92993960,0
114459727,0
70843213,0
43770425,0
88233642,0
60497301,0
58678955,0
83071494,0
140529654,0
166888968,0
140847643,0
113950850,0
156566014,0
33252950,0
141588525,0
116201268,0
167047405,0
184757936,0
43390504,0
137808575,0
55921842,0
32314351,0
142184086,0
206421658,0
34795155,0
164819934,0
64059587,0
145470516,0
117623113,0
130430394,0
109146425,0
115014083,0
42135100,0
145877795,0
68296184,0
44336792,0
102102124,0
125152209,0
175285988,0
166533357,0
117176187,0
131953689,0
203893924,0
69710340,0
124607742,0
120858458,0
181223127,0
63504895,0
151278176,0
163154666,0
192154415,0
94234529,0
173446511,0
162741504,0
69773130,0
110500693,0
38624433,0
85214077,0
153142594,0
174077712,0
78178865,0
56281984,0
37099530,0
43316847,0
153749288,0
83142456,0
84394968,0
83947165,0
56596340,0
74118451,0
141784979,0
174599419,0
135227565,0
136855151,0
125634645,0
160930284,0
63609750,0
77904559,0
63288396,0
136710295,0
39560979,0
44524295,0
160156596,0
66738168,0
65874706,0
64949559,0
97363737,0
111256843,0
79616994,0
103959050,0
43374851,0
85298215,0
193713003,0
89493053,0
65991868,0
211705390,0
176414597,0
132621664,0
154347416,0
34908211,0
71150591,0
114977901,0
38796085,0
73029991,0
84148505,0
62755684,0
55737616,0
138261975,0
36988082,0
88293877,0
112727286,0
31934164,0
163678574,0
109735907,0
72346531,0
108017343,0
37730237,0
92811076,0
83225085,0
160593928,0
134526458,0
116391564,0
78263043,0
153726677,0
162289062,0
110685324,0
115949652,0
89634623,0
105615298,0
173604839,0
58912509,0
65518117,0
167223874,0
86464772,0
108377662,0
119350412,0
37736346,0
61317308,0
37129691,0
122307227,0
91555781,0
139823257,0
94045250,0
116088606,0
157369212,0
123938149,0
184474195,0
78358640,0
87196485,0
90300347,0
161117234,0
37608604,0
77960302,0
102930174,0
158580884,0
41090077,0
167207470,0
109977347,0
193903308,0
82496619,0
89883870,0
78489224,0
60830341,0
143510008,0
157356816,0
88105900,0
81371208,0
80608070,0
124376902,0
132867358,0
178514414,0
192388147,0
156132590,0
65843765,0
34188717,0
157105190,0
112631314,0
79176425,0
64151295,0
81840488,0
37638973,0
79681690,0
116324026,0
74988496,0
104216706,0
87530413,0
88371156,0
149985525,0
73650740,0
89434615,0
99077406,0
132217276,0
204073620,0
43542111,0
208490139,0
108524364,0
113223746,0
160604824,0
79533113,0
79153192,0
87929037,0
36557669,0
43842562,0
68763855,0
178531459,0
136617679,0
44385104,0
176199262,0
37076830,0
128620931,0
112650421,0
124047494,0
56179034,0
112173581,0
101375711,0
174487873,0
106039079,0
109001776,0
31937934,0
129968457,0
125037544,0
74074304,0
31582372,0
97706952,0
206857095,0
102917047,0
90925626,0
175510048,0
86086905,0
133102047,0
126779332,0
194150285,0
139107385,0
90298926,0
31248621,0
69551725,0
105121877,0
102917768,0
84200360,0
123516549,0
114591141,0
67321738,0
40185449,0
92191482,0
55911429,0
91633237,0
53109617,0
56521726,0
109733154,0
81525845,0
83945921,0
40611155,0
32718215,0
130711461,0
83194005,0
84531998,0
84182624,0
198735664,0
102529705,0
81271742,0
108022959,0
62708675,0
127061257,0
155057287,0
36036761,0
36015285,0
160705859,0
177842512,0
59854228,0
34019799,0
80330912,0
81741368,0
123237289,0
125591041,0
137090176,0
151427553,0
162099595,0
129596896,0
122623399,0
66508502,0
140301301,0
151692196,0
67135084,0
93671469,0
97757139,0
115270130,0
177780017,0
99830743,0
76329646,0
147126123,0
148000836,0
35835865,0
78301495,0
84164592,0
43475245,0
132706088,0
151639246,0
100276306,0
60503233,0
75968804,0
130700229,0
76088710,0
150268674,0
170800618,0
131201201,0
74563343,0
122706580,0
107141514,0
56185666,0
162170153,0
97881832,0
144937498,0
191725955,0
109753909,0
105980444,0
89496784,0
65203681,0
102538439,0
157029342,0
136082174,0
126798923,0
125729403,0
93318265,0
60496907,0
153057162,0
61206196,0
83209511,0
88068445,0
213275308,0
161609293,0
59657408,0
193907335,0
87145390,0
100565565,0
75921232,0
145873917,0
88073863,0
134250790,0
155339489,0
65748789,0
32101651,0
37391650,0
38881872,0
55712774,0
43752659,0
31707864,0
84586439,0
66061508,0
102521523,0
74072675,0
63459841,0
148175528,0
162041818,0
110495275,0
128284802,0
71879205,0
176783335,0
109504406,0
32465297,0
87107669,0
63605802,0
138903469,0
116886406,0
72424037,0
74386252,0
117796630,0
107029889,0
34271474,0
78295859,0
108424188,0
91993103,0
82338488,0
45445474,0
72105515,0
64978496,0
146751463,0
84371084,0
118240900,0
111137105,0
150242470,0
82847326,0
176490297,0
31717980,0
62466060,0
45210953,0
37337476,0
141812772,0
179721714,0
75345104,0
60667019,0
90315951,0
138543367,0
32848336,0
62122529,0
154370738,0
152707749,0
120817696,0
36466296,0
59096568,0
34224336,0
156380564,0
135570484,0
177393316,0
33311398,0
62613571,0
155284120,0
149231309,0
141634329,0
119644200,0
165881183,0
84396804,0
45628486,0
80831045,0
121703088,0
107293743,0
57856738,0
67984166,0
86205952,0
92702639,0
107531038,0
142505174,0
33415996,0
200128502,0
77543322,0
182097821,0
33510063,0
65708285,0
123873928,0
175245365,0
36185772,0
139799501,0
138930769,0
67336019,0
61272519,0
140862161,0
86445744,0
164653207,0
182380931,0
130037071,0
125391014,0
31425011,0
165490505,0
64518464,0
129606233,0
82827429,0
175126643,0
89397861,0
59076088,0
123867868,0
185759888,0
73290480,0
115019402,0
128304116,0
174176951,0
124049646,0
139131427,0
179115513,0
32958560,0
142429109,0
196608291,0
146926362,0
144887302,0
41342384,0
116477962,0
82135076,0
57876359,0
163678386,0
75493020,0
78661913,0
77797474,0
96033285,0
103101490,0
84349292,0
196318687,0
110221215,0
62375497,0
146073825,0
98615084,0
86968576,0
81729336,0
107492527,0
77960214,0
151857848,0
112224992,0
56974455,0
126246344,0
193655947,0
78227552,0
194787319,0
34870608,0
111163338,0
141628358,0
155422018,0
149909736,0
34422222,0
109037011,0
133741025,0
77782975,0
112343042,0
127838330,0
81945076,0
31836879,0
163136851,0
122569274,0
66653783,0
158975234,0
31124501,0
177440740,0
161755225,0
63507738,0
36983651,0
161389911,0
63969981,0
123688359,0
102479468,0
125966609,0
83495245,0
92680254,0
84938567,0
31228004,0
102145461,0
82454417,0
163015682,0
73922845,0
78499538,0
136926923,0
164593259,0
80529913,0
189290275,0
87835512,0
213178092,0
38214992,0
87952793,0
107392587,0
32097624,0
78626550,0
59207769,0
98443925,0
79274174,0
76779148,0
156735820,0
86856507,0
125694524,0
61269637,0
94626757,0
36227797,0
88114339,0
94591878,0
39437037,0
80768037,0
82768487,0
83325952,0
78999177,0
76783372,0
122162380,0
31339629,0
58271903,0
192610410,0
31126633,0
63028944,0
144619105,0
56045409,0
138602318,0
75058501,0
161697488,0
214540749,0
72145132,0
212175242,0
78181924,0
113177981,0
42734847,0
109739993,0
133376688,0
161186025,0
61796694,0
125481587,0
69175812,0
164277945,0
42167937,0
117010931,0
38304302,0
80428128,0
94062690,0
66165810,0
207016933,0
204862773,0
93548730,0
112529903,0
137820014,0
180895989,0
75862725,0
83158149,0
152281846,0
106456791,0
150740638,0
36899848,0
154237162,0
176186244,0
92561947,0
42260296,0
157143919,0
40973053,0
68779488,0
139957365,0
98273398,0
175102986,0
61921485,0
34641515,0
160083896,0
64007683,0
173558975,0
108283674,0
179510455,0
154959213,0
118572993,0
104928690,0
85009243,0
160541698,0
36468704,0
75376253,0
57927937,0
93344943,0
108155902,0
37892493,0
93101223,0
62541050,0
59933836,0
163463683,0
121386560,0
71378648,0
90315004,0
101683830,0
81991226,0
98635267,0
61638010,0
62616769,0
206873083,0
105486253,0
115096672,0
199378106,0
83301456,0
35152711,0
203903961,0
144429007,0
91680641,0
135302366,0
98266223,0
59638922,0
76889016,0
128278238,0
136449678,0
129303878,0
131616484,0
110452194,0
153442462,0
85149135,0
43009853,0
41805969,0
174959502,0
81322788,0
62919401,0
112455862,0
133000262,0
125886873,0
111185920,0
44047672,0
71836401,0
79050963,0
76136933,0
81452534,0
87891503,0
96986155,0
33458899,0
84145396,0
87829028,0
81138305,0
141244885,0
32026356,0
141570493,0
74942029,0
44402178,0
200134809,0
157269055,0
83417809,0
42194525,0
123916831,0
113053604,0
75364152,0
81568136,0
133646089,0
88696961,0
111750530,0
41237598,0
63465753,0
76928435,0
131776174,0
62195367,0
77794947,0
71423901,0
110438139,0
42037026,0
120168779,0
40182774,0
147411719,0
120351338,0
208500640,0
100558281,0
61847670,0
109190227,0
45430147,0
143525977,0
105062571,0
55752302,0
96819981,0
151222156,0
97727461,0
80368999,0
74771295,0
70359641,0
59593246,0
135089864,0
140974754,0
80073296,0
131865287,0
34439365,0
149961689,0
121147943,0
77313804,0
137925500,0
67423553,0
56194993,0
32959191,0
41700937,0
152344182,0
116459151,0
184939862,0
164022263,0
119005814,0
76341816,0
98869207,0
55782276,0
94764774,0
148546536,0
119519784,0
78164060,0
32832130,0
62717676,0
75842295,0
67813293,0
66711806,0
112693541,0
75691024,0
44234997,0
152361938,0
89915778,0
112682557,0
38333803,0
165319553,0
34095844,0
132653246,0
77939468,0
35510148,0
57102227,0
214616834,0
39148460,0
151148312,0
132936879,0
108703724,0
151295951,0
104269094,0
33292310,0
90542587,0
89125825,0
196225004,0
39620789,0
139591312,0
194691939,0
92031486,0
60027824,0
143585728,0
79286215,0
133856548,0
175837038,0
150728597,0
146701769,0
123070986,0
38588695,0
161173481,0
37794547,0
140457853,0
96730434,0
134565768,0
125902161,0
126923615,0
115759751,0
144207000,0
66294223,0
75246981,0
163717944,0
91532785,0
56854431,0
42720536,0
31681236,0
110985991,0
108882838,0
43942363,0
213759896,0
181047804,0
36541473,0
121551965,0
129206958,0
133884785,0
60448348,0
36363958,0
116398986,0
82569753,0
111898535,0
73822747,0
43282402,0
35855644,0
164843750,0
106494739,0
130284453,0
78492304,0
67457178,0
57798695,0
105794807,0
162303373,0
38531224,0
39696045,0
134491213,0
106865382,0
148863094,0
59273974,0
31985525,0
40313171,0
38813288,0
134309682,0
195294853,0
118683513,0
86752797,0
90648044,0
130186072,0
166480969,0
91967363,0
40070952,0
56972767,0
100253152,0
129518739,0
64327142,0
118752136,0
35423503,0
132448521,0
120440480,0
200931177,0
55903001,0
117973079,0
62640831,0
40609250,0
115508905,0
155031587,0
73262874,0
164200814,0
159741105,0
58773466,0
141622851,0
92212475,0
63277204,0
79311205,0
73188862,0
110706869,0
61244026,0
37018925,0
43565078,0
124512807,0
95054072,0
61280899,0
124740607,0
32394620,0
119864519,0
86580652,0
77012455,0
84690879,0
82816839,0
148012828,0
135377257,0
59732565,0
45231195,0
42586023,0
192278239,0
38651584,0
43523438,0
120545621,0
77684052,0
178281985,0
125221356,0
97208073,0
145877262,0
40615724,0
105853975,0
103526505,0
83018386,0
155929207,0
80046944,0
35296570,0
134018321,0
36659701,0
148593081,0
85538224,0
128204137,0
120334273,0
43394304,0
62144528,0
83890661,0
134508110,0
32060682,0
87975661,0
141076756,0
172270528,0
59727709,0
83131383,0
96235227,0
160420055,0
195173260,0
163607335,0
86574414,0
130532959,0
160680326,0
74373136,0
118275937,0
133774147,0
82113254,0
107436872,0
39084129,0
123533347,0
176602840,0
140989410,0
115655587,0
171919614,0
65819614,0
38459719,0
67072590,0
98306896,0
151224071,0
90832694,0
153326928,0
118789522,0
137071700,0
185384389,0
65793518,0
174258612,0
160811572,0
63515476,0
84567617,0
134330645,0
173535949,0
64555623,0
152217308,0
92595228,0
159645528,0
151524038,0
198634017,0
162684152,0
147275608,0
143328704,0
143146787,0
142133475,0
73245968,0
45011034,0
184628634,0
34259048,0
31635223,0
90609730,0
84371351,0
125463783,0
205951183,0
64935830,0
67146839,0
146726354,0
57686863,0
123570812,0
121019154,0
56139082,0
88419517,0
147961259,0
165630248,0
125580086,0
146697979,0
106114088,0
118762371,0
79183709,0
111753294,0
113525756,0
71392880,0
95143125,0
48035199,0
56529553,0
115729925,0
98170508,0
32114797,0
43526507,0
180346450,0
147554592,0
83961653,0
59959270,0
175950410,0
162416804,0
213638431,0
78999394,0
33050544,0
56451425,0
184498977,0
114073648,0
58751418,0
35797334,0
213745654,0
138775421,0
57839131,0
152498661,0
165373422,0
89432928,0
112625668,0
169465873,0
90053785,0
116305293,0
57866154,0
119559884,0
173402818,0
153757292,0
148115570,0
42800233,0
39361090,0
77979706,0
93286919,0
88574775,0
35840405,0
77787111,0
151826827,0
90590603,0
114101490,0
125751156,0
55265414,0
78430826,0
75690402,0
125985835,0
81009467,0
137196867,0
43576250,0
42361509,0
102259129,0
204061510,0
97516814,0
67412390,0
120042646,0
118513371,0
150777353,0
73047421,0
59698762,0
199048836,0
108534619,0
60862240,0
154030384,0
106098859,0
176264451,0
37482845,0
34842035,0
133067474,0
144909834,0
57150410,0
72747405,0
56371994,0
45542897,0
57009778,0
74441364,0
167123115,0
33133755,0
36390300,0
40534409,0
125204567,0
59774116,0
94837464,0
66827892,0
160593059,0
77329733,0
33481126,0
120278875,0
122723053,0
118007297,0
92025327,0
137494741,0
82496333,0
205110648,0
42140094,0
65925070,0
63980926,0
60082817,0
146451881,0
80301086,0
114925434,0
160447719,0
84587238,0
43020414,0
185714725,0
58685449,0
75374614,0
90028795,0
159716569,0
34760651,0
72184038,0
194481884,0
87573336,0
77445849,0
178748275,0
44001877,0
75825675,0
122391977,0
80329432,0
179665329,0
213257464,0
146646657,0
196506940,0
181090125,0
165747687,0
192814316,0
102628233,0
94489925,0
32819221,0
39292427,0
88083822,0
134023029,0
34996258,0
41456348,0
152770223,0
213150290,0
149087144,0
141402068,0
82773185,0
154552782,0
31761347,0
178250333,0
60038769,0
143254326,0
96738586,0
123876661,0
145293051,0
55895549,0
112132612,0
205299158,0
114221317,0
34840950,0
33149704,0
167103593,0
126059038,0
133334506,0
63110062,0
96654566,0
124731567,0
140977389,0
34783025,0
214113208,0
143470569,0
73042141,0
132150499,0
79797845,0
56031306,0
86865972,0
62807411,0
203967314,0
155890213,0
82089143,0
138978883,0
67826282,0
94241310,0
37619806,0
123226403,0
109589028,0
34557613,0
135083548,0
90836020,0
157401269,0
92550726,0
85271824,0
79218006,0
67219045,0
159354947,0
156901117,0
40359371,0
156722339,0
34211003,0
106441493,0
59563874,0
87652441,0
120405314,0
137524370,0
132261216,0
57803807,0
43908106,0
65041228,0
198429114,0
161647172,0
163997668,0
41235595,0
93533916,0
78394822,0
131317652,0
155852353,0
179712298,0
185677951,0
75566519,0
108025544,0
112830166,0
149662779,0
36477370,0
58049501,0
142026508,0
44603212,0
92914697,0
164181075,0
133356002,0
65670958,0
130690320,0
122392895,0
64837401,0
95948455,0
89166606,0
134715579,0
61106690,0
116613136,0
126238764,0
137434842,0
88287451,0
36463483,0
127496319,0
84767230,0
148888350,0
198623042,0
98220793,0
97843972,0
128243764,0
59096351,0
38146172,0
81204915,0
71313845,0
61648749,0
81187189,0
212378270,0
113474602,0
108087585,0
163730616,0
140828072,0
32765204,0
84887175,0
206517955,0
166170195,0
143141457,0
38184397,0
148960487,0
107993517,0
74208955,0
75393811,0
103165435,0
143841597,0
185505262,0
82730006,0
86380121,0
78593082,0
119439307,0
140246959,0
95568870,0
141274602,0
59704466,0
125233633,0
118204896,0
213939740,0
84433845,0
195073074,0
139183263,0
90840294,0
114151035,0
94676688,0
142395779,0
127642922,0
142834394,0
85762698,0
140444943,0
34277060,0
43306731,0
108554190,0
122889306,0
137199936,0
138203349,0
192859499,0
98636817,0
65024775,0
148131529,0
124561326,0
34436365,0
59627809,0
175913626,0
135383741,0
145511899,0
154398915,0
72131906,0
80609788,0
112509335,0
43896894,0
131690674,0
146431727,0
106159409,0
90656808,0
106863922,0
128349428,0
79523717,0
102155923,0
103448269,0
117250545,0
73912788,0
76143693,0
165269031,0
92132215,0
134829642,0
142831769,0
85052452,0
119012743,0
114183042,0
124595524,0
58387516,0
136215858,0
180110073,0
148062837,0
99791886,0
93212887,0
42927738,0
194467238,0
175243874,0
76229144,0
122604341,0
142424154,0
204912862,0
163093474,0
85836404,0
66840604,0
72708795,0
34304833,0
56811004,0
43809133,0
132975933,0
150714454,0
42680574,0
136909158,0
136874002,0
86524375,0
84172725,0
61296335,0
179263211,0
139199636,0
149783701,0
87807591,0
32755542,0
93958921,0
107976690,0
41225991,0
85813921,0
157021585,0
119214014,0
174969351,0
184745392,0
174315372,0
144828064,0
71276883,0
203782131,0
37830729,0
91925930,0
75128989,0
79502379,0
102300236,0
110169311,0
193590343,0
41455855,0
35357100,0
156095688,0
36084086,0
42013823,0
61891719,0
153184569,0
83298001,0
149887539,0
81266659,0
94781098,0
88037336,0
88029006,0
134897338,0
70957009,0
130689985,0
37496090,0
82872661,0
97420151,0
198681263,0
87228334,0
132862156,0
43710319,0
33120599,0
127253250,0
149025676,0
36846572,0
124099093,0
56526000,0
57848566,0
75564673,0
107262604,0
64601783,0
106925074,0
33497598,0
86416096,0
32470212,0
55879156,0
58343537,0
118089895,0
76877794,0
56320840,0
134090922,0
113430663,0
79554994,0
110459211,0
35854074,0
195243571,0
88249375,0
132164908,0
43772221,0
145142954,0
117402941,0
159901930,0
148427913,0
42467548,0
106866942,0
163011961,0
173495662,0
196112333,0
84313979,0
34965297,0
73032074,0
102906260,0
94639805,0
134283389,0
103273064,0
39415876,0
65817215,0
79792555,0
38332154,0
61797859,0
102437779,0
143554135,0
33304272,0
92076610,0
145537679,0
67308651,0
119890545,0
74696770,0
151872820,0
